"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Enhancing Ontology Knowledge for Domain-Specific Joint Entity and Relation Extraction","https://scispace.com/paper/enhancing-ontology-knowledge-for-domain-specific-joint-4egawdxcs8","2023","Book Chapter","Lecture Notes in Computer Science","Xiong Xiong
Chen Wang
Yunfei Liu
Shengyang Li","10.1007/978-981-99-6207-5_15","","Pre-trained language models (PLMs) have been widely used in entity and relation extraction methods in recent years. However, due to the semantic gap between general-domain text used for pre-training and domain-specific text, these methods encounter semantic redundancy and domain semantics insufficiency when it comes to domain-specific tasks. To mitigate this issue, we propose a low-cost and effective knowledge-enhanced method to facilitate domain-specific semantics modeling in joint entity and relation extraction. Precisely, we use ontology and entity type descriptions as domain knowledge sources, which are encoded and incorporated into the downstream entity and relation extraction model to improve its understanding of domain-specific information. We construct a dataset called SSUIE-RE for Chinese entity and relation extraction in space science and utilization domain of China Manned Space Engineering, which contains a wealth of domain-specific knowledge. The experimental results on SSUIE-RE demonstrate the effectiveness of our method, achieving a 1.4% absolute improvement in relation F1 score over previous best approach. ","Enhancing domain-specific joint entity and relation extraction using ontology knowledge and domain-specific text data."
"An Unsupervised Ontology Construction Method Based on Pre-trained Language Model","https://scispace.com/paper/an-unsupervised-ontology-construction-method-based-on-pre-8toa0054i8zu","2025","Proceedings Article","","Hanqi Zheng","10.1145/3730436.3730532","","With the fast growth of text data, the importance of automatic ontology construction has grown significantly‎. The proposed article provides a novel approach by applying pre-trained ‎language models to automatically construct the ontology. The framework consists of two sequential phases: automatic concept discovery and automatic relation discovery. In the context of automatic concept discovery, instances and their embedding vectors ‎are extracted first through Named Entity Recognition (NER). Then, the unsupervised affinity ‎propagation (AP) clustering algorithm is applied to classify these embedding vectors, resulting in the discovery of the ‎concepts. A denoising method is discussed to obtain higher accuracy with respect to the concepts obtained to reduce noise caused by complete clustering. Related to automatic relation discovery between concepts (mentioned in the next section), the process ‎generates inexplicable concepts that are contextually similar based on the embedded vectors of instances mapping ‎over the two entities. This can enable unsupervised automatic discovery of relations between the contextually related concepts. This method shows a certain feasibility and achieves early effectiveness in unsupervised automatic ontology construction with the experimental results. ‎","This study proposes an unsupervised ontology construction method using pre-trained language models, comprising two phases: automatic concept discovery via NER and AP clustering, and automatic relation discovery between contextually similar concepts."
"Large-scale Entity Alignment in Knowledge Graphs Using Language Models","https://scispace.com/paper/large-scale-entity-alignment-in-knowledge-graphs-using-cbjsnfbyae15","2025","Journal Article","Data intelligence","Ningxin Chen
Zhichun Wang","10.3724/2096-7004.di.2025.0074","","Entity alignment (EA) is crucial for knowledge fusion and integration, as it aims to match equivalent entities across different KGs. Recently, many neural-based EA methods have been proposed, focusing on developing various graph representation learning models to match entities in vector spaces. However, most real-world KGs are large-scale and contain rich structural and attribute information about entities, presenting challenges for current approaches designed primarily for small-and medium-sized KGs. To address the challenges of large-scale EA, this paper introduces a simple, effective, and scalable method based on language models. Our approach first leverages the capabilities of language models to encode entities’ multi-view information into low-dimensional embeddings, identifying potential aligned entity pairs with high similarity. These candidates are then re-ranked using a global matching algorithm to produce the final alignments. Experimental results show that our method achieves state-of-the-art performance on real-world large-scale EA datasets, with superior accuracy and efficiency.","This paper proposes a scalable entity alignment method using language models to encode multi-view entity information, achieving state-of-the-art performance on large-scale datasets with superior accuracy and efficiency, addressing challenges in current approaches."
"Evaluating Class Membership Relations in Knowledge Graphs using Large
  Language Models","https://scispace.com/paper/evaluating-class-membership-relations-in-knowledge-graphs-48s0xuwtym","2024","Preprint","","Bradley P. Allen
Paul Groth","10.48550/arxiv.2404.17000","https://scispace.compdf/evaluating-class-membership-relations-in-knowledge-graphs-48s0xuwtym.pdf","A backbone of knowledge graphs are their class membership relations, which assign entities to a given class. As part of the knowledge engineering process, we propose a new method for evaluating the quality of these relations by processing descriptions of a given entity and class using a zero-shot chain-of-thought classifier that uses a natural language intensional definition of a class. We evaluate the method using two publicly available knowledge graphs, Wikidata and CaLiGraph, and 7 large language models. Using the gpt-4-0125-preview large language model, the method's classification performance achieves a macro-averaged F1-score of 0.830 on data from Wikidata and 0.893 on data from CaLiGraph. Moreover, a manual analysis of the classification errors shows that 40.9% of errors were due to the knowledge graphs, with 16.0% due to missing relations and 24.9% due to incorrectly asserted relations. These results show how large language models can assist knowledge engineers in the process of knowledge graph refinement. The code and data are available on Github. ","Evaluating class membership relations in knowledge graphs using large language models is a novel method for assessing the quality of these relations by processing descriptions of a given entity and class using a zero-shot chain-of-thought classifier."
"LLM-empowered knowledge graph construction: A survey","https://scispace.com/paper/llm-empowered-knowledge-graph-construction-a-survey-yddaqjvznj6g","2025","Journal Article","","","10.48550/arxiv.2510.20345","","Knowledge Graphs (KGs) have long served as a fundamental infrastructure for structured knowledge representation and reasoning. With the advent of Large Language Models (LLMs), the construction of KGs has entered a new paradigm-shifting from rule-based and statistical pipelines to language-driven and generative frameworks. This survey provides a comprehensive overview of recent progress in LLM-empowered knowledge graph construction, systematically analyzing how LLMs reshape the classical three-layered pipeline of ontology engineering, knowledge extraction, and knowledge fusion. We first revisit traditional KG methodologies to establish conceptual foundations, and then review emerging LLM-driven approaches from two complementary perspectives: schema-based paradigms, which emphasize structure, normalization, and consistency; and schema-free paradigms, which highlight flexibility, adaptability, and open discovery. Across each stage, we synthesize representative frameworks, analyze their technical mechanisms, and identify their limitations. Finally, the survey outlines key trends and future research directions, including KG-based reasoning for LLMs, dynamic knowledge memory for agentic systems, and multimodal KG construction. Through this systematic review, we aim to clarify the evolving interplay between LLMs and knowledge graphs, bridging symbolic knowledge engineering and neural semantic understanding toward the development of adaptive, explainable, and intelligent knowledge systems. ","This survey reviews recent progress in Large Language Model (LLM)-empowered knowledge graph construction, analyzing how LLMs reshape the classical pipeline of ontology engineering, knowledge extraction, and fusion, and outlining key trends and future research directions."
"LAL-JER: Label-Aware Learning for Adaptive Joint Entity and Relation Extraction with LLM data augmentation","https://scispace.com/paper/lal-jer-label-aware-learning-for-adaptive-joint-entity-and-4a58839y1y","","Journal Article","","Yunli Bai","10.1145/3640912.3640993","","Joint entity and relation extraction has achieved great improvements in Natural Language Processing (NLP) and has been widely applied, such as constructing knowledge graph, query understanding and question answering. Existing methods usually spend long time on fitting the models on certain datasets with given label type, which greatly lacks the ability of generalization. The model cannot make prediction on label types that have not seen in the training set. To address this issue, we propose to use prompt to incorporate the semantic meaning of the label type description. Furthermore, we use large language model to perform data augmentation to improve the robustness of our model during training. Extensive experiments and ablation study on two joint entity and relation extraction validates the effectiveness of our work on that: 1. Our methods achieved states of art performance on joint entity and relation extraction benchmark based on pretrained language model bert. 2. Our methods can help the model make predictions on label type unseen before given prompts.","LAL-JER utilizes prompt and data augmentation techniques to improve the generalization ability of joint entity and relation extraction models."
"Enhancing Knowledge Graph Consistency through Open Large Language Models: A Case Study","https://scispace.com/paper/enhancing-knowledge-graph-consistency-through-open-large-2q9mqqdtvy","2024","Journal Article","","Ankur Padia
Francis Ferraro
Tim Finin","10.1609/aaaiss.v3i1.31201","","High-quality knowledge graphs (KGs) play a crucial role in many applications. However, KGs created by automated information extraction systems can suffer from erroneous extractions or be inconsistent with provenance/source text. It is important to identify and correct such problems. In this paper, we study leveraging the emergent reasoning capabilities of large language models (LLMs) to detect inconsistencies between extracted facts and their provenance. With a focus on “open” LLMs that can be run and trained locally, we find that few-shot approaches can yield an absolute performance gain of 2.5-3.4% over the state-of-the-art method with only 9% of training data. We examine the LLM archi-tectures’ effect and show that Decoder-Only models under-perform Encoder-Decoder approaches. We also explore how model size impacts performance and counterintuitively find that larger models do not result in consistent performance gains. Our detailed analyses suggest that while LLMs can improve KG consistency, the different LLM models learn different aspects of KG consistency and are sensitive to the number of entities involved.","Leveraging large language models to enhance knowledge graph consistency through inconsistency detection and correction. Findings suggest that few-shot approaches with open LLMs can significantly improve consistency with minimal training data."
"Ontologies in the Age of Large Language Models: Navigating Political Dimensions in Industry Applications","https://scispace.com/paper/ontologies-in-the-age-of-large-language-models-navigating-izim3egbbsxi","2023","Repository","","Klump, Jens
Hodkiewicz Melinda","10.5281/zenodo.10020587","","The rise of Large Language Models (LLMs) has led to a ""second wave"" of research into ontologies. A pivotal aspect of this revival is the ability of LLMs to enhance the recognition of named entities (and relations), facilitating the construction of knowledge graphs and linking to ontological frameworks. Crucially, ontologies enable fact verification on LLM outputs through advanced reasoning. While the ""first wave"" was driven mainly by academic interest, the combination of ontologies with LLMs has profound implications in industrial applications. In an industrial context, standardisation can result both in the opening of opportunities as well as the exclusion of competing solutions. The interest from industrial corporations in the standardisation of ontologies raises questions about access to markets since the necessity to adhere to specific data models could result in barriers to entry. An interesting historical perspective is the adoption of ontologies and open data in spatial data and in earth and environmental research. Here, the need for organising complex information about environmental data and sharing these spatial data was a driver for government agencies to invest in the development of ontologies such as the Global Change Master Directory and standardised encodings for spatial data. At the same time, the rise of the mobile web and the adoption of Global Navigation Systems brought new opportunities for web applications with a location component. Technical simplifications resulted in a breakthrough for spatial data applications. This example shows how open standards can open new opportunities. In this presentation, we want to explore the interplay between LLMs and ontologies, the importance of open standards and the development of open domain and application ontologies. Acknowledgements The authors would like to acknowledge the teams in the UWA Centre for Semantic Technologies (a new Centre emerging from the UWA NLP-TLP group) and Theme 1 in the ARC Centre for Transforming Maintenance through Data Science References 1. Baldazzi, T., Bellomarini, L., Ceri, S., Colombo, A., Gentili, A., & Sallinger, E. (2023, June 19). Fine-tuning Large Enterprise Language Models via Ontological Reasoning. Computation and Language, arXiv. https://doi.org/10.48550/arXiv.2306.10723 2. Caufield, J. H., Hegde, H., Emonet, V., Harris, N. L., Joachimiak, M. P., Matentzoglu, N., et al. (2023, April 5). Structured prompt interrogation and recursive extraction of semantics (SPIRES): A method for populating knowledge bases using zero-shot learning. Artificial Intelligence, arXiv. https://doi.org/10.48550/arXiv.2304.02711 ",""
"Structured prompt interrogation and recursive extraction of semantics (SPIRES): A method for populating knowledge bases using zero-shot learning","https://scispace.com/paper/structured-prompt-interrogation-and-recursive-extraction-of-3psji29k","2023","Journal Article","arXiv.org","J. Harry Caufield
H. Hegde
Vincent Emonet
Nomi L. Harris
Marcin P. Joachimiak
Nicolas Matentzoglu
HyeongSik Kim
Sierra A. T. Moxon
J. Reese
Melissa A. Haendel
Peter N. Robinson
Christopher J. Mungall","10.48550/arXiv.2304.02711","https://scispace.compdf/structured-prompt-interrogation-and-recursive-extraction-of-3psji29k.pdf","Creating knowledge bases and ontologies is a time consuming task that relies on a manual curation. AI/NLP approaches can assist expert curators in populating these knowledge bases, but current approaches rely on extensive training data, and are not able to populate arbitrary complex nested knowledge schemas. Here we present Structured Prompt Interrogation and Recursive Extraction of Semantics (SPIRES), a Knowledge Extraction approach that relies on the ability of Large Language Models (LLMs) to perform zero-shot learning (ZSL) and general-purpose query answering from flexible prompts and return information conforming to a specified schema. Given a detailed, user-defined knowledge schema and an input text, SPIRES recursively performs prompt interrogation against GPT-3+ to obtain a set of responses matching the provided schema. SPIRES uses existing ontologies and vocabularies to provide identifiers for all matched elements. We present examples of use of SPIRES in different domains, including extraction of food recipes, multi-species cellular signaling pathways, disease treatments, multi-step drug mechanisms, and chemical to disease causation graphs. Current SPIRES accuracy is comparable to the mid-range of existing Relation Extraction (RE) methods, but has the advantage of easy customization, flexibility, and, crucially, the ability to perform new tasks in the absence of any training data. This method supports a general strategy of leveraging the language interpreting capabilities of LLMs to assemble knowledge bases, assisting manual knowledge curation and acquisition while supporting validation with publicly-available databases and ontologies external to the LLM. SPIRES is available as part of the open source OntoGPT package: https://github.com/ monarch-initiative/ontogpt.","The Structured Prompt Interrogation and Recursive Extraction of Semantics (SPIRES) as mentioned in this paper is a knowledge extraction approach that relies on the ability of large language models to perform zero-shot learning (ZSL) and general-purpose query answering from flexible prompts and return information conforming to a specified schema."
"Structured prompt interrogation and recursive extraction of semantics
  (SPIRES): A method for populating knowledge bases using zero-shot learning","https://scispace.com/paper/structured-prompt-interrogation-and-recursive-extraction-of-3ua1u2za","2023","Posted Content","","","10.48550/arxiv.2304.02711","https://scispace.com/pdf/structured-prompt-interrogation-and-recursive-extraction-of-3ua1u2za.pdf","Creating knowledge bases and ontologies is a time consuming task that relies on a manual curation. AI/NLP approaches can assist expert curators in populating these knowledge bases, but current approaches rely on extensive training data, and are not able to populate arbitrary complex nested knowledge schemas. Here we present Structured Prompt Interrogation and Recursive Extraction of Semantics (SPIRES), a Knowledge Extraction approach that relies on the ability of Large Language Models (LLMs) to perform zero-shot learning (ZSL) and general-purpose query answering from flexible prompts and return information conforming to a specified schema. Given a detailed, user-defined knowledge schema and an input text, SPIRES recursively performs prompt interrogation against GPT-3+ to obtain a set of responses matching the provided schema. SPIRES uses existing ontologies and vocabularies to provide identifiers for all matched elements. We present examples of use of SPIRES in different domains, including extraction of food recipes, multi-species cellular signaling pathways, disease treatments, multi-step drug mechanisms, and chemical to disease causation graphs. Current SPIRES accuracy is comparable to the mid-range of existing Relation Extraction (RE) methods, but has the advantage of easy customization, flexibility, and, crucially, the ability to perform new tasks in the absence of any training data. This method supports a general strategy of leveraging the language interpreting capabilities of LLMs to assemble knowledge bases, assisting manual knowledge curation and acquisition while supporting validation with publicly-available databases and ontologies external to the LLM. SPIRES is available as part of the open source OntoGPT package: https://github.com/ monarch-initiative/ontogpt. ","The Structured Prompt Interrogation and Recursive Extraction of Semantics (SPIRES) as discussed by the authors is a knowledge extraction approach that relies on the ability of large language models to perform zero-shot learning (ZSL) and general-purpose query answering from flexible prompts and return information conforming to a specified schema."
"KNOW: A Real-World Ontology for Knowledge Capture with Large Language
  Models","https://scispace.com/paper/know-a-real-world-ontology-for-knowledge-capture-with-large-3u2tzdpug2","2024","Preprint","","Arto Bendiken","10.48550/arxiv.2405.19877","https://scispace.compdf/know-a-real-world-ontology-for-knowledge-capture-with-large-3u2tzdpug2.pdf","We present KNOW--the Knowledge Navigator Ontology for the World--the first ontology designed to capture everyday knowledge to augment large language models (LLMs) in real-world generative AI use cases such as personal AI assistants. Our domain is human life, both its everyday concerns and its major milestones. We have limited the initial scope of the modeled concepts to only established human universals: spacetime (places, events) plus social (people, groups, organizations). The inclusion criteria for modeled concepts are pragmatic, beginning with universality and utility. We compare and contrast previous work such as Schema.org and Cyc--as well as attempts at a synthesis of knowledge graphs and language models--noting how LLMs already encode internally much of the commonsense tacit knowledge that took decades to capture in the Cyc project. We also make available code-generated software libraries for the 12 most popular programming languages, enabling the direct use of ontology concepts in software engineering. We emphasize simplicity and developer experience in promoting AI interoperability. ","The KNOW ontology captures human life concepts to augment large language models in real-world generative AI use cases. It includes established human universals and is designed for interoperability and software engineering."
